recommendationid,steamid,review,timestamp_created,timestamp_updated,voted_up,weighted_vote_score,playtime_forever,playtime_at_review,last_played,raw_json
99840085,76561198357359773,不好玩,1632409239,1632409239,0,0.5,970,970,1588137417,"{""recommendationid"": ""99840085"", ""author"": {""steamid"": ""76561198357359773"", ""num_games_owned"": 80, ""num_reviews"": 45, ""playtime_forever"": 970, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 970, ""last_played"": 1588137417}, ""language"": ""schinese"", ""review"": ""不好玩"", ""timestamp_created"": 1632409239, ""timestamp_updated"": 1632409239, ""voted_up"": false, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99844205,76561198143022156,好玩，剧情太短了，几天就玩完了，而且这个游戏剧情一打完就没有可玩的东西了，哭(இдஇ; ),1632414528,1632414528,1,0.5,3208,3208,1616820083,"{""recommendationid"": ""99844205"", ""author"": {""steamid"": ""76561198143022156"", ""num_games_owned"": 104, ""num_reviews"": 25, ""playtime_forever"": 3208, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 3208, ""last_played"": 1616820083}, ""language"": ""schinese"", ""review"": ""好玩，剧情太短了，几天就玩完了，而且这个游戏剧情一打完就没有可玩的东西了，哭(இдஇ; )"", ""timestamp_created"": 1632414528, ""timestamp_updated"": 1632414528, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99845724,76561198805379078,The best ),1632416579,1632416579,1,0.5,1149,901,1649256848,"{""recommendationid"": ""99845724"", ""author"": {""steamid"": ""76561198805379078"", ""num_games_owned"": 158, ""num_reviews"": 50, ""playtime_forever"": 1149, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 901, ""last_played"": 1649256848}, ""language"": ""russian"", ""review"": ""The best )"", ""timestamp_created"": 1632416579, ""timestamp_updated"": 1632416579, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99846827,76561198376956174,这个游戏还不错 哈哈哈哈哈哈,1632417998,1632417998,1,0.5,1002,661,1637007174,"{""recommendationid"": ""99846827"", ""author"": {""steamid"": ""76561198376956174"", ""num_games_owned"": 10, ""num_reviews"": 2, ""playtime_forever"": 1002, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 661, ""last_played"": 1637007174}, ""language"": ""schinese"", ""review"": ""这个游戏还不错 哈哈哈哈哈哈"", ""timestamp_created"": 1632417998, ""timestamp_updated"": 1632417998, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99856958,76561198065036511,Jogue com Marcus Holloway e hackeie a cidade de los angeles e visite pontos turísticos.,1632434428,1632434428,1,0.5020747184753418,8043,7951,1632521813,"{""recommendationid"": ""99856958"", ""author"": {""steamid"": ""76561198065036511"", ""num_games_owned"": 134, ""num_reviews"": 66, ""playtime_forever"": 8043, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 7951, ""last_played"": 1632521813}, ""language"": ""brazilian"", ""review"": ""Jogue com Marcus Holloway e hackeie a cidade de los angeles e visite pontos turísticos."", ""timestamp_created"": 1632434428, ""timestamp_updated"": 1632434428, ""voted_up"": true, ""votes_up"": 1, ""votes_funny"": 0, ""weighted_vote_score"": ""0.502074718475341797"", ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99857982,76561198354086476,Muy entretenido. Realmente te sientes como un Haker en este juego xD,1632436624,1632436624,1,0.5,2998,2998,1632436553,"{""recommendationid"": ""99857982"", ""author"": {""steamid"": ""76561198354086476"", ""num_games_owned"": 0, ""num_reviews"": 1, ""playtime_forever"": 2998, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 2998, ""last_played"": 1632436553}, ""language"": ""spanish"", ""review"": ""Muy entretenido. Realmente te sientes como un Haker en este juego xD"", ""timestamp_created"": 1632436624, ""timestamp_updated"": 1632436624, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99859698,76561199057049471,This game is great there is no doubt in my mind my only problem is that there are no achievements if there were i would tots play this more but the thing is in like 2 hours of playing it i was trying to get achievements when i realized they don't have any. If you don't care about that kind of thing then this would be a great game for you its fun and has so many other cool things but for now its just not it.,1632440376,1635191110,0,0.4761904776096344,160,160,1632440268,"{""recommendationid"": ""99859698"", ""author"": {""steamid"": ""76561199057049471"", ""num_games_owned"": 55, ""num_reviews"": 32, ""playtime_forever"": 160, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 160, ""last_played"": 1632440268}, ""language"": ""english"", ""review"": ""This game is great there is no doubt in my mind my only problem is that there are no achievements if there were i would tots play this more but the thing is in like 2 hours of playing it i was trying to get achievements when i realized they don't have any. If you don't care about that kind of thing then this would be a great game for you its fun and has so many other cool things but for now its just not it."", ""timestamp_created"": 1632440376, ""timestamp_updated"": 1635191110, ""voted_up"": false, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": ""0.476190477609634399"", ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99861570,76561199151197319,Very Fun,1632444313,1632444313,1,0.5,8717,3144,1750415089,"{""recommendationid"": ""99861570"", ""author"": {""steamid"": ""76561199151197319"", ""num_games_owned"": 0, ""num_reviews"": 3, ""playtime_forever"": 8717, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 3144, ""last_played"": 1750415089}, ""language"": ""english"", ""review"": ""Very Fun"", ""timestamp_created"": 1632444313, ""timestamp_updated"": 1632444313, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99866042,76561199105804784,better tha gta 5 in all aspects except air vehicles.,1632453670,1632453670,1,0.5,606,577,1635508530,"{""recommendationid"": ""99866042"", ""author"": {""steamid"": ""76561199105804784"", ""num_games_owned"": 0, ""num_reviews"": 4, ""playtime_forever"": 606, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 577, ""last_played"": 1635508530}, ""language"": ""english"", ""review"": ""better tha gta 5 in all aspects except air vehicles."", ""timestamp_created"": 1632453670, ""timestamp_updated"": 1632453670, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99866267,76561199190477917,"good game
",1632454232,1632454232,1,0.5,3156,2161,1642905036,"{""recommendationid"": ""99866267"", ""author"": {""steamid"": ""76561199190477917"", ""num_games_owned"": 4, ""num_reviews"": 2, ""playtime_forever"": 3156, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 2161, ""last_played"": 1642905036}, ""language"": ""english"", ""review"": ""good game\n"", ""timestamp_created"": 1632454232, ""timestamp_updated"": 1632454232, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99866284,76561199105378828,this a game is cool,1632454277,1632454277,1,0.5,5981,5399,1719082316,"{""recommendationid"": ""99866284"", ""author"": {""steamid"": ""76561199105378828"", ""num_games_owned"": 55, ""num_reviews"": 11, ""playtime_forever"": 5981, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 5399, ""last_played"": 1719082316}, ""language"": ""english"", ""review"": ""this a game is cool"", ""timestamp_created"": 1632454277, ""timestamp_updated"": 1632454277, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": false, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99867202,76561198391324363,除了玩惯了一代 操作很不习惯 总体都还不错,1632456278,1632456278,1,0.52173912525177,1332,504,1764547389,"{""recommendationid"": ""99867202"", ""author"": {""steamid"": ""76561198391324363"", ""num_games_owned"": 66, ""num_reviews"": 6, ""playtime_forever"": 1332, ""playtime_last_two_weeks"": 312, ""playtime_at_review"": 504, ""last_played"": 1764547389}, ""language"": ""tchinese"", ""review"": ""除了玩惯了一代 操作很不习惯 总体都还不错"", ""timestamp_created"": 1632456278, ""timestamp_updated"": 1632456278, ""voted_up"": true, ""votes_up"": 1, ""votes_funny"": 0, ""weighted_vote_score"": ""0.52173912525177002"", ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99868160,76561198309557009,"all the reviews on this game are calling it a bad game or talking about how you there is actual dogs in this game
",1632458444,1648319925,1,0.5,10152,9210,1693871840,"{""recommendationid"": ""99868160"", ""author"": {""steamid"": ""76561198309557009"", ""num_games_owned"": 45, ""num_reviews"": 21, ""playtime_forever"": 10152, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 9210, ""last_played"": 1693871840}, ""language"": ""english"", ""review"": ""all the reviews on this game are calling it a bad game or talking about how you there is actual dogs in this game\n"", ""timestamp_created"": 1632458444, ""timestamp_updated"": 1648319925, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99871448,76561199120291381,。。。。,1632466330,1632466330,1,0.5,2463,2114,1676709705,"{""recommendationid"": ""99871448"", ""author"": {""steamid"": ""76561199120291381"", ""num_games_owned"": 18, ""num_reviews"": 2, ""playtime_forever"": 2463, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 2114, ""last_played"": 1676709705}, ""language"": ""schinese"", ""review"": ""。。。。"", ""timestamp_created"": 1632466330, ""timestamp_updated"": 1632466330, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99871959,76561198810709948,我是傻逼,1632467536,1632467536,1,0.7197305560112,6570,4856,1695735324,"{""recommendationid"": ""99871959"", ""author"": {""steamid"": ""76561198810709948"", ""num_games_owned"": 58, ""num_reviews"": 4, ""playtime_forever"": 6570, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 4856, ""last_played"": 1695735324}, ""language"": ""schinese"", ""review"": ""我是傻逼"", ""timestamp_created"": 1632467536, ""timestamp_updated"": 1632467536, ""voted_up"": true, ""votes_up"": 36, ""votes_funny"": 13, ""weighted_vote_score"": ""0.719730556011199951"", ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99874106,76561198070924456,"This game is fun, random, addictive. It was worth it!",1632472273,1632472273,1,0.5,3228,1244,1740697657,"{""recommendationid"": ""99874106"", ""author"": {""steamid"": ""76561198070924456"", ""num_games_owned"": 0, ""num_reviews"": 13, ""playtime_forever"": 3228, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 1244, ""last_played"": 1740697657}, ""language"": ""english"", ""review"": ""This game is fun, random, addictive. It was worth it!"", ""timestamp_created"": 1632472273, ""timestamp_updated"": 1632472273, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99875853,76561198408288522,HAOWAN,1632476054,1632476054,1,0.5,1181,580,1647784558,"{""recommendationid"": ""99875853"", ""author"": {""steamid"": ""76561198408288522"", ""num_games_owned"": 95, ""num_reviews"": 11, ""playtime_forever"": 1181, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 580, ""last_played"": 1647784558}, ""language"": ""schinese"", ""review"": ""HAOWAN"", ""timestamp_created"": 1632476054, ""timestamp_updated"": 1632476054, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99888606,76561199204863351,科技化的技能，现代化的风格，极具特色的街景和逻辑清晰的剧情，让我忍不住推荐这个游戏。注意，此游戏绝不是视频党（指介绍视频很好但游戏很烂），它的自由度是其它游戏远不可及的。在这款游戏里，你可以成为一个剧情党，跟着剧情走；也可以成为一个侠盗党，在游戏中调戏警察。注意：这游戏里的所有车都可开。就是这样，不玩玩怎么知道呢。,1632496570,1632496570,1,0.5,404,202,1641025829,"{""recommendationid"": ""99888606"", ""author"": {""steamid"": ""76561199204863351"", ""num_games_owned"": 0, ""num_reviews"": 1, ""playtime_forever"": 404, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 202, ""last_played"": 1641025829}, ""language"": ""schinese"", ""review"": ""科技化的技能，现代化的风格，极具特色的街景和逻辑清晰的剧情，让我忍不住推荐这个游戏。注意，此游戏绝不是视频党（指介绍视频很好但游戏很烂），它的自由度是其它游戏远不可及的。在这款游戏里，你可以成为一个剧情党，跟着剧情走；也可以成为一个侠盗党，在游戏中调戏警察。注意：这游戏里的所有车都可开。就是这样，不玩玩怎么知道呢。"", ""timestamp_created"": 1632496570, ""timestamp_updated"": 1632496570, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99894425,76561199122020507,vey gud,1632504285,1632504285,1,0.4761904776096344,1088,1054,1698778807,"{""recommendationid"": ""99894425"", ""author"": {""steamid"": ""76561199122020507"", ""num_games_owned"": 0, ""num_reviews"": 21, ""playtime_forever"": 1088, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 1054, ""last_played"": 1698778807}, ""language"": ""english"", ""review"": ""vey gud"", ""timestamp_created"": 1632504285, ""timestamp_updated"": 1632504285, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": ""0.476190477609634399"", ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99908733,76561199029892564,"Honestly love this game! So fun and I love the concept. But I just wish the story was a bit longer I got sucked in and completed it in 3 days.. I can always make a new character and start over to relive the story but, I just wish it was longer.",1632526960,1632526960,1,0.5,2961,2751,1649286103,"{""recommendationid"": ""99908733"", ""author"": {""steamid"": ""76561199029892564"", ""num_games_owned"": 0, ""num_reviews"": 3, ""playtime_forever"": 2961, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 2751, ""last_played"": 1649286103}, ""language"": ""english"", ""review"": ""Honestly love this game! So fun and I love the concept. But I just wish the story was a bit longer I got sucked in and completed it in 3 days.. I can always make a new character and start over to relive the story but, I just wish it was longer."", ""timestamp_created"": 1632526960, ""timestamp_updated"": 1632526960, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99909528,76561199020574550,"a
",1632528548,1632528548,1,0.5,1077,627,1696983832,"{""recommendationid"": ""99909528"", ""author"": {""steamid"": ""76561199020574550"", ""num_games_owned"": 0, ""num_reviews"": 6, ""playtime_forever"": 1077, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 627, ""last_played"": 1696983832}, ""language"": ""english"", ""review"": ""a\n"", ""timestamp_created"": 1632528548, ""timestamp_updated"": 1632528548, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99910922,76561198821481288,yes,1632531325,1632531325,1,0.5,3928,1197,1734931276,"{""recommendationid"": ""99910922"", ""author"": {""steamid"": ""76561198821481288"", ""num_games_owned"": 0, ""num_reviews"": 2, ""playtime_forever"": 3928, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 1197, ""last_played"": 1734931276}, ""language"": ""english"", ""review"": ""yes"", ""timestamp_created"": 1632531325, ""timestamp_updated"": 1632531325, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99911690,76561198043573448,drink all the booze hack all the things,1632532865,1632532865,1,0.5,5053,4475,1753392841,"{""recommendationid"": ""99911690"", ""author"": {""steamid"": ""76561198043573448"", ""num_games_owned"": 369, ""num_reviews"": 30, ""playtime_forever"": 5053, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 4475, ""last_played"": 1753392841}, ""language"": ""latam"", ""review"": ""drink all the booze hack all the things"", ""timestamp_created"": 1632532865, ""timestamp_updated"": 1632532865, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99911913,76561198838199121,"Jogo terrivel jogabilidade horrenda , super mal optimizado.",1632533328,1632533328,0,0.46979865431785583,123,123,1594606908,"{""recommendationid"": ""99911913"", ""author"": {""steamid"": ""76561198838199121"", ""num_games_owned"": 90, ""num_reviews"": 4, ""playtime_forever"": 123, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 123, ""last_played"": 1594606908}, ""language"": ""brazilian"", ""review"": ""Jogo terrivel jogabilidade horrenda , super mal optimizado."", ""timestamp_created"": 1632533328, ""timestamp_updated"": 1632533328, ""voted_up"": false, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": ""0.469798654317855835"", ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99913769,76561198972382157,挺好玩的，就是有点腻了,1632536785,1632536785,1,0.48672568798065186,1243,858,1688990808,"{""recommendationid"": ""99913769"", ""author"": {""steamid"": ""76561198972382157"", ""num_games_owned"": 0, ""num_reviews"": 9, ""playtime_forever"": 1243, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 858, ""last_played"": 1688990808}, ""language"": ""schinese"", ""review"": ""挺好玩的，就是有点腻了"", ""timestamp_created"": 1632536785, ""timestamp_updated"": 1632536785, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": ""0.486725687980651855"", ""comment_count"": 0, ""steam_purchase"": false, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99914114,76561199199194379,为什么我没有序列号,1632537389,1632537389,1,0.5,44,44,1632536925,"{""recommendationid"": ""99914114"", ""author"": {""steamid"": ""76561199199194379"", ""num_games_owned"": 0, ""num_reviews"": 1, ""playtime_forever"": 44, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 44, ""last_played"": 1632536925}, ""language"": ""schinese"", ""review"": ""为什么我没有序列号"", ""timestamp_created"": 1632537389, ""timestamp_updated"": 1632537389, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99926694,76561198251449494,"有些人，表面上是维护人民自由和民主意愿的黑客
背地里劫持了民众500多辆车，黑进民众银行账户投了几十万美元",1632560101,1632560101,1,0.5,2565,2562,1632560408,"{""recommendationid"": ""99926694"", ""author"": {""steamid"": ""76561198251449494"", ""num_games_owned"": 53, ""num_reviews"": 12, ""playtime_forever"": 2565, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 2562, ""last_played"": 1632560408}, ""language"": ""schinese"", ""review"": ""有些人，表面上是维护人民自由和民主意愿的黑客\n背地里劫持了民众500多辆车，黑进民众银行账户投了几十万美元"", ""timestamp_created"": 1632560101, ""timestamp_updated"": 1632560101, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99927370,76561198019553447,"뭐 이렇게 untrusted system 뜨는겨 ;;
GTA살껄....ㅠ 
뭔가 재미없어...",1632561164,1632561494,0,0.5,199,194,1632561487,"{""recommendationid"": ""99927370"", ""author"": {""steamid"": ""76561198019553447"", ""num_games_owned"": 0, ""num_reviews"": 1, ""playtime_forever"": 199, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 194, ""last_played"": 1632561487}, ""language"": ""koreana"", ""review"": ""뭐 이렇게 untrusted system 뜨는겨 ;;\nGTA살껄....ㅠ \n뭔가 재미없어..."", ""timestamp_created"": 1632561164, ""timestamp_updated"": 1632561494, ""voted_up"": false, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99927932,76561198845721084,godd,1632562076,1632562076,1,0.5,6476,4540,1760740649,"{""recommendationid"": ""99927932"", ""author"": {""steamid"": ""76561198845721084"", ""num_games_owned"": 279, ""num_reviews"": 45, ""playtime_forever"": 6476, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 4540, ""last_played"": 1760740649}, ""language"": ""english"", ""review"": ""godd"", ""timestamp_created"": 1632562076, ""timestamp_updated"": 1632562076, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": false, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99928318,76561198838989635,"我是傻逼 我爱玩
",1632562703,1632562703,1,0.5,2724,2107,1728445185,"{""recommendationid"": ""99928318"", ""author"": {""steamid"": ""76561198838989635"", ""num_games_owned"": 0, ""num_reviews"": 4, ""playtime_forever"": 2724, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 2107, ""last_played"": 1728445185}, ""language"": ""schinese"", ""review"": ""我是傻逼 我爱玩\n"", ""timestamp_created"": 1632562703, ""timestamp_updated"": 1632562703, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99928417,76561198338353176,"好玩就完事了
",1632562871,1632562871,1,0.5,3201,1385,1633647151,"{""recommendationid"": ""99928417"", ""author"": {""steamid"": ""76561198338353176"", ""num_games_owned"": 135, ""num_reviews"": 5, ""playtime_forever"": 3201, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 1385, ""last_played"": 1633647151}, ""language"": ""schinese"", ""review"": ""好玩就完事了\n"", ""timestamp_created"": 1632562871, ""timestamp_updated"": 1632562871, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99930624,76561198144738877,GUD GUD GUD,1632566367,1632566367,1,0.5,8698,7172,1736879307,"{""recommendationid"": ""99930624"", ""author"": {""steamid"": ""76561198144738877"", ""num_games_owned"": 0, ""num_reviews"": 4, ""playtime_forever"": 8698, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 7172, ""last_played"": 1736879307}, ""language"": ""english"", ""review"": ""GUD GUD GUD"", ""timestamp_created"": 1632566367, ""timestamp_updated"": 1632566367, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99931198,76561198407453948,黑客题材的开放世界,1632567235,1632567235,1,0.5,4267,1850,1754582330,"{""recommendationid"": ""99931198"", ""author"": {""steamid"": ""76561198407453948"", ""num_games_owned"": 184, ""num_reviews"": 18, ""playtime_forever"": 4267, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 1850, ""last_played"": 1754582330}, ""language"": ""schinese"", ""review"": ""黑客题材的开放世界"", ""timestamp_created"": 1632567235, ""timestamp_updated"": 1632567235, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99931634,76561199179146060,前期比较有趣，但当后期逐渐熟悉后就感觉内容比较重复，通关后就没有动力玩下去了..............,1632567903,1632567903,1,0.5,3047,2886,1633268727,"{""recommendationid"": ""99931634"", ""author"": {""steamid"": ""76561199179146060"", ""num_games_owned"": 92, ""num_reviews"": 14, ""playtime_forever"": 3047, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 2886, ""last_played"": 1633268727}, ""language"": ""schinese"", ""review"": ""前期比较有趣，但当后期逐渐熟悉后就感觉内容比较重复，通关后就没有动力玩下去了.............."", ""timestamp_created"": 1632567903, ""timestamp_updated"": 1632567903, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
99939409,76561198428001866,"Es un pasada el juego, la libertar de juego es increible no me canso de jugarlo a dia de hoy sigo jugando",1632578779,1632578779,1,0.5,3086,1962,1742844475,"{""recommendationid"": ""99939409"", ""author"": {""steamid"": ""76561198428001866"", ""num_games_owned"": 0, ""num_reviews"": 14, ""playtime_forever"": 3086, ""playtime_last_two_weeks"": 0, ""playtime_at_review"": 1962, ""last_played"": 1742844475}, ""language"": ""spanish"", ""review"": ""Es un pasada el juego, la libertar de juego es increible no me canso de jugarlo a dia de hoy sigo jugando"", ""timestamp_created"": 1632578779, ""timestamp_updated"": 1632578779, ""voted_up"": true, ""votes_up"": 0, ""votes_funny"": 0, ""weighted_vote_score"": 0.5, ""comment_count"": 0, ""steam_purchase"": true, ""received_for_free"": false, ""written_during_early_access"": false, ""primarily_steam_deck"": false}"
